"","colour","x","y","ymin","ymax","se","flipped_aes","group","PANEL","fill","size","linetype","weight","alpha"
"173","#00BA38",15.1594936708861,523.005955794536,488.979909611325,557.032001977748,17.3181165417676,FALSE,3,"1","grey60",1,1,1,0.4
"174","#00BA38",16.4227848101266,522.985231249443,489.392917672988,556.577544825898,17.0973611889028,FALSE,3,"1","grey60",1,1,1,0.4
"175","#00BA38",17.6860759493671,522.964334387873,489.517597959409,556.411070816336,17.0232673020855,FALSE,3,"1","grey60",1,1,1,0.4
"176","#00BA38",18.9493670886076,522.943479753002,489.414858021477,556.472101484527,17.0649441755559,FALSE,3,"1","grey60",1,1,1,0.4
"177","#00BA38",20.2126582278481,522.922881888007,489.141128816473,556.704634959541,17.19377953959,FALSE,3,"1","grey60",1,1,1,0.4
"178","#00BA38",21.4759493670886,522.902755336062,488.746809434617,557.058701237507,17.3842311425355,FALSE,3,"1","grey60",1,1,1,0.4
"179","#00BA38",22.7392405063291,522.883314640345,488.275652088401,557.490977192289,17.6141397706222,FALSE,3,"1","grey60",1,1,1,0.4
"180","#00BA38",24.0025316455696,522.86477434403,487.764798258495,557.964750429566,17.8647108509037,FALSE,3,"1","grey60",1,1,1,0.4
"181","#00BA38",25.2658227848101,522.847458361938,487.257408046266,558.437508677609,18.1141422008145,FALSE,3,"1","grey60",1,1,1,0.4
"182","#00BA38",26.5291139240506,522.832615989316,486.889152564314,558.776079414317,18.2940176227726,FALSE,3,"1","grey60",1,1,1,0.4
"183","#00BA38",27.7924050632911,522.820351392643,486.635390977264,559.005311808023,18.4169314929688,FALSE,3,"1","grey60",1,1,1,0.4
"184","#00BA38",29.0556962025316,522.8104175366,486.412903716393,559.207931356808,18.5251140486595,FALSE,3,"1","grey60",1,1,1,0.4
"185","#00BA38",30.3189873417722,522.802567385867,486.147580161707,559.457554610028,18.6561593776426,FALSE,3,"1","grey60",1,1,1,0.4
"186","#00BA38",31.5822784810127,522.796553905124,485.795511175315,559.797596634933,18.8322900260425,FALSE,3,"1","grey60",1,1,1,0.4
"187","#00BA38",32.8455696202532,522.792130059051,485.355449933213,560.22881018489,19.0540148527759,FALSE,3,"1","grey60",1,1,1,0.4
"188","#00BA38",34.1088607594937,522.789048812328,484.871576890499,560.706520734157,19.2987217549665,FALSE,3,"1","grey60",1,1,1,0.4
"189","#00BA38",35.3721518987342,522.787063129635,484.427093678521,561.147032580749,19.5239381594921,FALSE,3,"1","grey60",1,1,1,0.4
"190","#00BA38",36.6354430379747,522.785925975652,484.130969498925,561.44088245238,19.6740766639888,FALSE,3,"1","grey60",1,1,1,0.4
"191","#00BA38",37.8987341772152,522.785406990371,484.115917545055,561.454896435686,19.6814734576787,FALSE,3,"1","grey60",1,1,1,0.4
"192","#00BA38",39.1620253164557,522.785457663601,484.528511221391,561.042404105811,19.4715029025399,FALSE,3,"1","grey60",1,1,1,0.4
"193","#00BA38",40.4253164556962,522.785987166967,485.174076682552,560.397897651382,19.1432012294457,FALSE,3,"1","grey60",1,1,1,0.4
"194","#00BA38",41.6886075949367,522.786873091933,485.793530749255,559.780215434611,18.8283707872033,FALSE,3,"1","grey60",1,1,1,0.4
"195","#00BA38",42.9518987341772,522.787993029959,486.169498172235,559.406487887684,18.6375859867931,FALSE,3,"1","grey60",1,1,1,0.4
"196","#00BA38",44.2151898734177,522.78922457251,486.175843679583,559.402605465438,18.6349831501934,FALSE,3,"1","grey60",1,1,1,0.4
"197","#00BA38",45.4784810126582,522.790445311047,485.810742182469,559.770148439625,18.821428884578,FALSE,3,"1","grey60",1,1,1,0.4
"198","#00BA38",46.7417721518987,522.791532837032,485.197150452953,560.385915221112,19.1342800141295,FALSE,3,"1","grey60",1,1,1,0.4
"199","#00BA38",48.0050632911392,522.792364741929,484.550420204008,561.034309279849,19.463867436302,FALSE,3,"1","grey60",1,1,1,0.4
"200","#00BA38",49.2683544303798,522.792818617198,484.128959742912,561.456677491485,19.67860768583,FALSE,3,"1","grey60",1,1,1,0.4
"201","#00BA38",50.5316455696203,522.792868728543,484.169667860505,561.41606959658,19.6579141239984,FALSE,3,"1","grey60",1,1,1,0.4
"202","#00BA38",51.7949367088608,522.792872128997,484.644589223436,560.941155034558,19.4161968061044,FALSE,3,"1","grey60",1,1,1,0.4
"203","#00BA38",53.0582278481013,522.792875959769,485.309438202562,560.276313716976,19.07781291926,FALSE,3,"1","grey60",1,1,1,0.4
"204","#00BA38",54.3215189873418,522.792879921425,485.913431337915,559.672328504934,18.7704026828856,FALSE,3,"1","grey60",1,1,1,0.4
"205","#00BA38",55.5848101265823,522.792883714529,486.252672112445,559.333095316613,18.5977424346756,FALSE,3,"1","grey60",1,1,1,0.4
"206","#00BA38",56.8481012658228,522.792887039646,486.216621091043,559.369152988249,18.6160928880751,FALSE,3,"1","grey60",1,1,1,0.4
"207","#00BA38",58.1113924050633,522.792889597343,485.816947108734,559.768832085952,18.8195148449361,FALSE,3,"1","grey60",1,1,1,0.4
